Id,SalePrice
2736,133275.05619240072
2737,119225.80057937693
2738,139375.37902680627
2739,156927.29016924795
2740,135142.1846548196
2741,146298.63239388904
2742,155321.245776277
2743,160750.70362925803
2744,163974.87161604076
2745,140447.34906210547
2746,136732.53630676284
2747,153144.47987746296
2748,130106.50567908722
2749,128016.88908545338
2750,124465.5265919909
2751,134505.70642647255
2752,209263.06774989626
2753,145783.71273723384
2754,197266.56776377684
2755,138914.72563313405
2756,96197.68714
2757,73813.37641906022
2758,89596.35261810938
2759,166045.4322558372
2760,120439.44778143248
2761,140142.78902172728
2762,143632.45769063788
2763,187005.44595620502
2764,150105.65426445493
2765,290738.53807906376
2766,130917.84147421627
2767,87527.5879831292
2768,130165.63159885348
2769,131936.03636482565
2770,139934.4582009012
2771,103400.06821152952
2772,109541.02813616599
2773,164578.088791751
2774,142752.1366670953
2775,114897.09864067142
2776,146420.28075443918
2777,146169.86888139855
2778,107996.53648163503
2779,125953.05682949183
2780,98777.02816000248
2781,97825.04010076934
2782,99595.6158716255
2783,96613.50825928006
2784,120364.26414100511
2785,136957.3744317737
2786,66903.20677981965
2787,128905.84531414087
2788,74122.73570101887
2789,163985.62752217337
2790,96295.52945911206
2791,108873.03174184196
2792,54530.47684053654
2793,156778.15577401195
2794,100217.33769840699
2795,120441.89245671706
2796,98576.00525480913
2797,197980.94579491354
2798,107496.6030796422
2799,117034.8672421838
2800,71448.25822494554
2801,113430.09482643718
2802,125476.61484924544
2803,169242.86110378546
2804,127213.57906233521
2805,99260.97183226002
2806,83635.59347044364
2807,162387.49452872458
2808,145007.9592217888
2809,129441.31730657785
2810,122302.8129733782
2811,160829.27723145997
2812,171563.13050311268
2813,158561.2971451045
2814,162754.2064169674
2815,95700.04232969115
2816,231711.99361335108
2817,156340.88090103495
2818,130947.64752061307
2819,173948.04900212932
2820,136507.88187487423
2821,104322.58128107656
2822,196164.08606195467
2823,300158.4739279195
2824,162584.83465822888
2825,142952.091545515
2826,129185.69374201733
2827,137923.84358570658
2828,217146.27921169388
2829,226342.71514773063
2830,222501.96559682823
2831,176409.90316469898
2832,236070.03630137292
2833,309434.7489567098
2834,224930.875733377
2835,229012.3805136281
2836,191204.1467513938
2837,160016.62000163778
2838,149293.8055794927
2839,168675.8563200061
2840,205155.78321488856
2841,205853.94784369055
2842,233546.72109310437
2843,151088.79318954266
2844,182267.60013863278
2845,130350.01252435114
2846,209319.09120788213
2847,212358.62835096128
2848,218402.71845290475
2849,196959.42561853092
2850,275392.89690870943
2851,212556.26742293348
2852,238317.74987542586
2853,234986.05480261447
2854,135940.94101776608
2855,203274.19334259504
2856,200833.60579461924
2857,191381.56913859534
2858,209477.93322834265
2859,102758.37550926703
2860,119968.53835072131
2861,124733.62271205136
2862,185180.7532314946
2863,128882.02711219245
2864,235289.78701257452
2865,144127.64788060295
2866,141972.2878937322
2867,98353.88578573006
2868,94223.47802795137
2869,91779.1390902254
2870,120231.13573098647
2871,84030.27566734052
2872,50000.655602466555
2873,95824.76120519366
2874,138476.60199501194
2875,113751.85449711437
2876,165720.92229769722
2877,147961.6208305883
2878,161312.4556779391
2879,133778.26187247623
2880,105668.77454648557
2881,141584.39465611227
2882,181055.19386798894
2883,193978.0199886664
2884,202305.33994744963
2885,187320.17138092575
2886,231160.31769844666
2887,102998.03990030763
2888,146610.45054861234
2889,60524.07671217684
2890,80378.12355674365
2891,137592.878355769
2892,43647.15107852376
2893,73343.49930495839
2894,55700.46023027415
2895,338325.1339849469
2896,275479.6155667855
2897,213688.55680023774
2898,153897.06113824353
2899,211582.62548999622
2900,160167.8763395747
2901,216043.74112477957
2902,185492.07039172552
2903,324008.4455275865
2904,339557.42831132526
2905,84566.17174286413
2906,197319.2222899253
2907,115369.2275080001
2908,129575.3680932309
2909,159149.99321932
2910,77171.33980009606
2911,83544.68949418465
2912,151881.20942796426
2913,83692.45483862798
2914,81049.47573299926
2915,89546.62217415278
2916,85806.04539228404
2917,168939.73242635504
2918,119004.37919866291
2919,228224.33131325632
